user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
"A 34-year-old man from Thailand presents with a 2-week history of fever, weight loss, fatigue/malaise. The patient has a generalized non-pruritic rash, predominantly on his face and trunk, which consists of small umbilicated papules","['Text context: Talaromycosis patient_background: Male, 34 years old, originally from Phuket, Thailand, who presented to a hospital in Germany with a 2-week history of fever, papular rash, and general wasting. He was initially tested HIV-positive and had a CD4 cell count of 2/μL.', 'Text context: Zika Virus Infection symptom: A 51-year-old female Swiss traveller presented with a generalized slightly pruritic maculopapular rash on the face, trunk, and extremities, conjunctivitis, peripheral painful oedema (hands, elbows, knees, and feet), and generalized lymphadenopathy. The patient did not report any fever or chronic underlying disease.', 'Text context: Talaromycosis symptom: Non-specific symptoms include prolonged fever, fatigue, weight loss, and diarrhea. Clinical signs include lymphadenopathy, hepatosplenomegaly, anemia, and generalized umbilicated papular skin lesions, often located on the face, chest, and extremities.', 'Text context: Melioidosis symptom: Prolonged fever, jaundice, back abscess, chest signs, high fever (40 C), chills, severe malaise, erythematous swelling of 2.5 x 4cm with pus discharging from a central wound, pale and jaundiced, bilateral pleural effusions (according to CXR).', 'Text context: Fascioliasis symptom: intermittent fever, abdominal pain, malaise, weight loss, urticaria and respiratory symptoms, such as cough, dyspnoea and chest pain.', 'Image context: Cutaneous Leishmaniasis-related image: Follow-up image after 20 days of treatment.', 'Image context: Zika Virus Infection-related image: Conjunctivitis, maculopapular skin rash, and peripheral oedema of the patient.', 'Image context: Monkeypox-related image: Table: 1']","The patient presents with fever, weight loss, fatigue, and a generalized non-pruritic rash characterized by small umbilicated papules, predominantly on the face and trunk. The presence of umbilicated papules is a key diagnostic clue. The patient's symptoms, particularly the rash, are consistent with Talaromycosis, a fungal infection common in HIV/AIDS patients, which is supported by the patient's HIV-positive status and low CD4 count. 
Talaromycosis.","Disseminated penicilliosis (Talaromyces marneffei infection) - The patient presents with prolonged fever, weight loss, and characteristic umbilicated papular rash on face and trunk in Thailand, endemic for this AIDS-defining illness. The images show multiple umbilicated skin lesions and intracellular yeast forms with central septation (resembling ping-pong balls) on microscopy, pathognomonic for Talaromyces marneffei.",0.7579365079238757,0.16666666666666666,0.7272727272727273,0.7250698361541423
"A 43-year-old German man presents to a clinic with fever, cough. He also has some headache and diarrhoea. He reports freshwater contact in Mozambique. On examination he is febrile.","['Text context: Bacterial Meningitis symptom: Fever, headache, vomiting, confusion, impaired consciousness, petechial rash, purpuric rash, neck stiffness, and photophobia.', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Cholera symptom: Severe, acute watery diarrhea, vomiting, dehydration, sunken eyes, dry mouth, and a scaphoid abdomen.', 'Text context: Measles symptom: high fever (39.8 C or 103.6 F), dry cough, coryza, conjunctivitis, laboured breathing, reduced Blantyre Coma Scale, a fine maculopapular rash on the neck and face.', 'Image context: Mycobacterium tuberculosis-related image: Chest radiograph on admission showing a prominent hilar region.', 'Image context: Schistosomiasis-related image: Chest radiograph showing nodular changes in the periphery of both lungs.', 'Image context: Schistosomiasis-related image: Chest radiograph on admission.']","The patient presents with fever, cough, headache, and diarrhoea, and has a history of freshwater contact in Mozambique. The presence of fever and cough suggests a respiratory infection, while the history of freshwater contact is a crucial clue pointing towards a waterborne or aquatic pathogen. The images provided show nodular changes in the periphery of both lungs, which is consistent with Schistosomiasis, a parasitic infection caused by Schistosoma species that is typically acquired through contact with contaminated freshwater.

Schistosomiasis.","Acute schistosomiasis (Katayama fever) - The returning traveler presents with acute febrile illness, respiratory symptoms, and diarrhea after freshwater exposure in Mozambique. The images show Schistosoma eggs with terminal spine (S. haematobium) on microscopy and cercaria in water, representing acute immune response to migrating schistosomula typically occurring 2-8 weeks post-exposure.",0.788492063478922,0.5,,0.6958547227270468
A 45-year-old man presents to a clinic in Malawi with back pain and progressive difficulty in walking. He denies any constitutional symptoms.,"['Text context: Spinal Tuberculosis symptom: Chronic back pain, progressive difficulty in walking, spasticity, and thoracic sensory level. The patient also reported some subjective improvement in his gait, but clinically, his deficits remained unchanged.', 'Text context: Acute Transverse Myelitis symptom: Onset of acute back pain, flaccid paraplegia, a sensory level on the trunk and urinary incontinence. There is also a history of a febrile illness 3 weeks previously, treated as malaria.', 'Text context: Schistosomiasis symptom: Difficulty passing urine, progressive constipation, lower abdominal discomfort, abnormal sensations in the groins and around the genitals, erectile dysfunction, weight loss, fatigue, reddish discoloration of urine, haematuria', 'Text context: Brucellosis symptom: Recurrent fever, night sweats, progressive back pain, localized lumbar spinal tenderness, non-specific clinical signs and symptoms such as night sweats, fatigue, lymphadenopathy, and hepatosplenomegaly.', 'Text context: Progressive Multifocal Leukoencephalopathy symptom: The presenting symptoms include muscle weakness, sensory deficits, hemianopia, cognitive dysfunction, aphasia, and coordination and gait difficulties.', 'Image context: Progressive Multifocal Leukoencephalopathy-related image: (A) Cranial CT scan showing a hypodense lesion in the subcortical white matter in the left occipital lobe. (B) Cranial MRI showing bilateral T2 hyperintense (to grey matter) lesions in the subcortical white matter involving the so-called U-fibres resulting in a ""scalloped appearance"". (Courtesy Dr Eberhard Siebert, University Medical Center Charitè, Berlin, Germany)', 'Image context: Brucellosis-related image: Image from 81---A-33-Year-Old-Refugee-from-Afghanistan-With-_2022_Clinical-Cases-in-Tro', 'Image context: Cholangiocarcinoma-related image: Abdominal MRI revealing a single solid liver mass lesion at the segment VI/VII. No marked bile duct dilatation is seen.']","The patient presents with back pain and progressive difficulty in walking, which are indicative of a spinal condition. The absence of constitutional symptoms and the presence of progressive difficulty in walking suggest a localized spinal pathology rather than a systemic illness. The symptoms align closely with Spinal Tuberculosis, which is a common condition in regions such as Malawi, characterized by chronic back pain and neurological deficits due to spinal cord compression.

Spinal Tuberculosis.","Spinal tuberculosis (Pott's disease) - The patient presents with back pain and progressive neurological symptoms (difficulty walking) without fever in Malawi, a TB-endemic region. The images show vertebral body destruction with collapse and kyphotic deformity on spinal imaging, and acid-fast bacilli (Mycobacterium tuberculosis) on microscopy, characteristic of skeletal tuberculosis affecting the spine.",0.7321428571245535,0.875,0.7142857142857143,0.5894381487539696
An HIV-positive 35-Year-Old Malawian Woman with an ocular tumour in her left eye. It started as a whitish lesion on her conjunctiva several months ago. The lesion continued to grow and the affected eye eventually turned blind.,"['Text context: OSSN disease_overview: OSSN, or ocular surface squamous neoplasia, is a type of cancer that affects the conjunctiva and cornea. It is commonly seen in HIV-positive individuals in tropical countries and is caused by a combination of factors including HIV infection, ultraviolet radiation (UV), and human papilloma virus (HPV). OSSN presents as a greyish, elevated, gelatinous mass surrounded by engorged conjunctival vessels, often starting at the nasal side of the eye and spreading to involve the whole conjunctiva, lids, local tissue, and lymph nodes. Early diagnosis is crucial for successful treatment.', 'Text context: Bacterial meningitis patient_background: A 25-year-old Malawian primary school teacher, HIV-positive, on antiretroviral therapy (ART) with tenofovir, lamivudine, and efavirenz for 6 months, with a CD4 count of 320 cells/μL. She completed treatment for pulmonary tuberculosis 2 months ago.', 'Text context: Tuberculosis Lymphadenitis patient_background: A 32-year-old man from Malawi, with a history of HIV positivity, started on antiretroviral therapy (ART) and co-trimoxazole prophylaxis 2 months earlier. He had a 6-week history of productive cough and chest pain associated with weight loss, fevers, and night sweats. He had been tested HIV positive and was under ART. He had also been treated for acid-fast bacilli (AFB) sputum smear-negative pulmonary tuberculosis 12 years ago.', 'Text context: Pneumocystis jirovecii pneumonia (PCP) patient_background: A 31-year-old HIV-positive man, extensively travelled for business to Europe, China, Korea, Japan, Singapore, and the United States, lives with his male partner, diagnosed with HIV 6 years ago, not yet on antiretroviral therapy (ART), nor on co-trimoxazole prophylaxis or any other regular medications.', 'Text context: Trachoma symptom: Painful, red eyes, discharge, and poor vision. The boy experiences severe follicular inflammation and trichiasis (in-turning lashes). One eye has a perforated corneal ulcer with scarred iris adhesion (leucoma).', 'Image context: OSSN-related image: Left eye with marked axial proptosis, nasal upper lid covered with tetracycline eye ointment.', ""Image context: Tuberculous Meningitis-related image: (A) There is complete ptosis on the left. (B) On primary gaze, the left eye is in a 'down and out' position."", 'Image context: Tuberculous Meningitis-related image: Image from 3---A-26-Year-Old-Woman-from-Malawi-with-Headache-_2022_Clinical-Cases-in-Tr']","The patient is an HIV-positive individual from Malawi, presenting with a whitish lesion on the conjunctiva that grew and led to blindness in the affected eye. The clinical presentation and the patient's HIV status, along with the geographical location in a tropical country, strongly suggest a condition associated with HIV infection and ultraviolet radiation exposure. 
The disease is Ocular Surface Squamous Neoplasia (OSSN).","Ocular squamous cell carcinoma (conjunctival carcinoma) - The HIV-positive woman from Malawi presents with progressive ocular tumor starting as whitish conjunctival lesion leading to blindness. The images show large fungating mass involving conjunctiva and cornea with irregular vascularization. Conjunctival squamous cell carcinoma is strongly associated with HIV infection, HPV, and UV exposure in sub-Saharan Africa, presenting as aggressive locally invasive tumors.",0.9821428571288265,,0.6666666666666666,0.7593370490757078
"A 40-year-old man presents to a clinic in Togo with a triad of corneal opacities, skin changes and subcutaneous nodules. Many adults in the village are blind. The patient also complains of suffering from intense itching of his skin that keeps him awake at night","['Text context: Onchocerciasis symptom: The patient presents with a triad of corneal opacities, skin changes (itchy dermatitis with atrophy of the skin), and subcutaneous nodules in a patient from rural Togo.', 'Text context: Trachoma symptom: Painful, red eyes, discharge, and poor vision. The boy experiences severe follicular inflammation and trichiasis (in-turning lashes). One eye has a perforated corneal ulcer with scarred iris adhesion (leucoma).', 'Text context: Cutaneous Larva Migrans patient_background: A 41-year-old European man, who recently returned from a trip to Asia and Australia, presents to a travel clinic with itchy serpiginous skin lesions on both upper thighs. He has been experiencing intense itching for a week.', 'Text context: Onchocerciasis diagnosis: Skin snips taken from the vicinity of a subcutaneous nodule may show microfilariae of Onchocerca volvulus, and slit-lamp examination of the eyes may reveal microfilariae in the anterior chamber of the eye and in the cornea.', 'Text context: Syphilis symptom: Generalized, non-itchy macular rash involving the palms of both hands.', 'Image context: Trachoma-related image: The left eye with a focal corneal scarring including a perforated corneal ulcer with adherent iris (leucoma).', ""Image context: Onchocerciasis-related image: The patient's left eye showing corneal opacities. (Courtesy H. Trojan)"", ""Image context: Tuberculous Meningitis-related image: (A) There is complete ptosis on the left. (B) On primary gaze, the left eye is in a 'down and out' position.""]","The patient's symptoms of corneal opacities, skin changes with intense itching, and subcutaneous nodules, along with the fact that many adults in the village are blind, point towards a disease that is prevalent in rural areas of Togo and causes significant visual impairment. The presence of microfilariae in skin snips and the characteristic symptoms align with Onchocerciasis, also known as river blindness. The intense itching and skin changes are consistent with the dermatitis associated with Onchocerciasis.

Onchocerciasis.","Onchocerciasis (River blindness) - The patient presents with the classic triad of corneal opacities, skin changes, and subcutaneous nodules with severe nocturnal pruritus in Togo, an endemic area with widespread blindness. The images show sclerosing keratitis with corneal opacity and microfilariae of Onchocerca volvulus, transmitted by blackflies, causing chronic dermatitis and ocular disease.",0.817857142843512,1.0,1.0,0.7328700508505294
"A 72-year-old man presents to a clinic in Laos with extensive, painful verrucous skin lesions on his left foot and lower leg. Ten years prior, he had a leech bite on the dorsum of his left foot. Three days before admission his ankle became painful and swollen.","['Text context: Cutaneous Larva Migrans patient_background: A 41-year-old European man, who recently returned from a trip to Asia and Australia, presents to a travel clinic with itchy serpiginous skin lesions on both upper thighs. He has been experiencing intense itching for a week.', 'Text context: Tungiasis symptom: A slowly growing nodular skin lesion on the foot, usually in periungual regions, interdigital spaces, or soles, accompanied by local itching or pain. The lesion may turn brown with a dark scab and can cause superinfection with complications such as gangrene, bacteremia, or tetanus in repeated infestations.', 'Text context: Sporotrichosis symptom: Chronic ulcerative lesion on his left hand with irregular elevated borders and multiple subcutaneous erythematous nodules along the lymphatic tract of the left arm, initially presenting as a small painless erythematous papule that later developed into a pustule and then ulcerated.', 'Text context: Monkeypox symptom: Fever, disseminated uniform vesiculopustular skin lesions, ranging from 0.5 to 1 cm in diameter, all over the body with a predilection for the face, hands, and feet (palms and soles included), and the oral mucosa.', 'Text context: Sickle Cell Disease patient_background: Male, 28 years old, West African man, presents with a chronic, painful ankle ulcer. He is short for an adult, pale and mildly jaundiced.', 'Image context: Bartonellosis-related image: Thin smear showing massive infestation of red blood cells with cocco-bacillary structures (Wright stain).', 'Image context: Yaws-related image: Image from 86---A-14-Year-Old-Girl-in-the-Solomon-Islands-W_2022_Clinical-Cases-in-Trop', 'Image context: Chromoblastomycosis-related image: Lower legs of the patient at presentation with fungating lesions on his left foot that spread centripetally up to his knee. The left lower leg is also swollen and hyperaemic.']","The patient's presentation of extensive, painful verrucous skin lesions on his left foot and lower leg, along with a history of a leech bite and subsequent swelling, is indicative of a chronic infection. The images provided show fungating lesions on the foot that have spread up to the knee, accompanied by swelling and hyperemia, which are characteristic of Chromoblastomycosis. The disease is known for causing such lesions typically on the lower extremities.

Chromoblastomycosis.","Chromoblastomycosis - The elderly patient presents with extensive chronic verrucous (warty) skin lesions on the lower extremity following a leech bite 10 years ago in Laos. The images show cauliflower-like verrucous plaques and characteristic copper-colored sclerotic cells (medlar bodies) on microscopy, typical of this chronic subcutaneous fungal infection caused by dematiaceous fungi from traumatic inoculation.",0.6746031745919312,1.0,0.0,0.7381719608496624
"A 4-year-old girl presents to a clinic in Uganda with bad headache, shaking chills, seizure about ten minutes.","['Text context: Bacterial meningitis symptom: Abrupt onset of fever, confusion, seizures, high fever, and convulsions. Additionally, she experienced a rapid decline in consciousness, pupillary reactivity with photophobia, stiff neck, and plantar responses.', 'Text context: Cerebral Malaria symptom: Onset of headache in the early afternoon, shaking chills in the evening, restlessness during sleep, seizure lasting about ten minutes, and coma.', 'Text context: Cerebral Sparganosis symptom: The patient presents with generalized tonic-clonic seizures, weakness of the right lower extremity, and headache. The most common symptoms include epileptic seizures, confusion, seizures, paraesthesias or palsies.', ""Text context: Tuberculous Meningitis symptom: Symptoms include headache, confusion, high fever, and unilateral third nerve palsy. The patient's symptoms are consistent with infectious meningitis, with inflammation in the central nervous system."", 'Text context: Neurocysticercosis symptom: Patient presents with focal epileptic seizure, describes the feeling as pins and needles lasting for about 2 minutes, Jacksonian sensory march, headache and altered mental state depending on the location of cysts.', 'Image context: Cerebral Malaria-related image: White-centred haemorrhages and retinal whitening, both features of malaria retinopathy (Courtesy Dr Nicholas Beare).', 'Image context: Strongyloidiasis-related image: Duodenal biopsy with signs of chronic duodenitis and multiple elongated structures (arrows) compatible with a helminth infection (H&E stain, magnification 400).', 'Image context: Pneumocystis jirovecii pneumonia (PCP)-related image: CT scan of the chest showing bilateral ground-glass infiltrates, but no pulmonary emboli.']","The patient presents with symptoms such as bad headache, shaking chills, and seizure, which are indicative of a severe infection affecting the central nervous system. The presence of shaking chills and seizure lasting about ten minutes points towards a diagnosis related to malaria, particularly cerebral malaria, which is a serious complication of Plasmodium falciparum infection. The image showing white-centred haemorrhages and retinal whitening, features of malaria retinopathy, further supports this diagnosis. Cerebral Malaria.","Cerebral malaria - The patient presents with fever, rigors, seizures and altered consciousness in Uganda, a malaria-endemic region. The images show Plasmodium parasites within red blood cells on blood smear microscopy and Anopheles mosquito vector, consistent with severe Plasmodium falciparum malaria with CNS involvement.",0.7392857142709285,0.5,0.5,0.5768155121169771
"A 16-year-old boy presents to a clinic in Sri Lanka with a 2-day history of fever, severe body aches and a reduced urine output. He is jaundiced with subconjunctival haemorrhage and has a tender hepatomegaly. He has had contact with a water stream before his ill health.","['Text context: Typhoid Fever symptom: Fever, headache, abdominal pain, mild jaundice, diffuse abdominal tenderness, and slight splenomegaly.', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Bacterial Meningitis symptom: Fever, headache, vomiting, confusion, impaired consciousness, petechial rash, purpuric rash, neck stiffness, and photophobia.', 'Text context: Dengue symptom: high fever, headache, myalgia, thrombocytopenia and leukopenia in the febrile phase of 2 to 7 days duration; abdominal pain or tenderness, persistent vomiting, fluid accumulation, mucosal bleeding, lethargy or restlessness, hepatomegaly, and increasing haematocrit with concurrent worsening of thrombocytopenia in the critical phase.', ""Image context: Gnathostomiasis-related image: A picture taken after treatment of the mass tracking down the patient's forehead."", ""Image context: Tuberculous Meningitis-related image: (A) There is complete ptosis on the left. (B) On primary gaze, the left eye is in a 'down and out' position."", 'Image context: Leptospirosis-related image: Table: Laboratory Results on Admission']","The patient presents with symptoms of fever, severe body aches, reduced urine output, jaundice, subconjunctival hemorrhage, and tender hepatomegaly, along with a history of contact with a water stream. These symptoms are indicative of a waterborne infection. The presence of jaundice and hepatomegaly suggests liver involvement, and the history of water contact is a key risk factor for Leptospirosis. 
Leptospirosis.","Leptospirosis (Weil's disease) - The patient presents with acute febrile illness, severe myalgia, oliguria, jaundice, subconjunctival hemorrhage, and hepatomegaly after water stream contact in Sri Lanka. The images show characteristic conjunctival suffusion/hemorrhage and spirochete bacteria (Leptospira) on microscopy. Severe leptospirosis causes acute kidney injury, hepatic dysfunction, and hemorrhagic manifestations.",0.541666666653125,0.8181818181818182,0.36363636363636365,0.5567621972190014
"A 42 years old male Lao rice famer presents during the rainy season with prolonged fever, jaundice, a back abscess and chest signs. He is a known type 2 diabetic but has been non-adherent to his antidiabetic medication.","['Text context: Melioidosis symptom: Prolonged fever, jaundice, back abscess, chest signs, high fever (40 C), chills, severe malaise, erythematous swelling of 2.5 x 4cm with pus discharging from a central wound, pale and jaundiced, bilateral pleural effusions (according to CXR).', 'Text context: Typhoid Fever symptom: Fever, headache, abdominal pain, mild jaundice, diffuse abdominal tenderness, and slight splenomegaly.', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Fascioliasis symptom: intermittent fever, abdominal pain, malaise, weight loss, urticaria and respiratory symptoms, such as cough, dyspnoea and chest pain.', 'Text context: Melioidosis patient_background: Male, 44 years old, rice farmer from Laos, known type 2 diabetic but has been non-adherent to his antidiabetic medication. Presenting during the rainy season with prolonged fever, jaundice, a back abscess, and chest signs. He reports worsening symptoms over the past month and has been taking cloxacillin 1g four times daily for a back abscess, but has not improved.', 'Image context: Hydrocoele-related image: Massive unilateral scrotal swelling. The swelling is non-tender and non-reducible.', ""Image context: Kwashiorkor-related image: A 5-year-old boy with generalized oedema. The skin is hyperpigmented and dry. It is peeling off like 'flaky paint'. Underneath, the skin is hypopigmented."", 'Image context: African tick-bite fever-related image: Small necrotic skin lesion (about 0.7 cm in diameter) with surrounding inflammation and lymphangiitis on the left upper thigh of the patient.']","The patient presents with symptoms of prolonged fever, jaundice, a back abscess, and chest signs, which are characteristic of a bacterial infection. The patient's occupation as a rice farmer in Laos during the rainy season and his known type 2 diabetes mellitus with non-adherence to medication are significant risk factors. The combination of these symptoms and risk factors strongly suggests Melioidosis, caused by the bacterium Burkholderia pseudomallei, which is commonly found in soil and water in Southeast Asia and is particularly virulent in diabetic individuals.

Melioidosis.","Disseminated melioidosis - The diabetic rice farmer presents during rainy season with prolonged fever, jaundice, back abscess, and pneumonia in Laos, highly endemic for Burkholderia pseudomallei. The images show multiple organ abscesses and characteristic bipolar-staining gram-negative bacilli. Poorly controlled diabetes is a major risk factor for severe disseminated melioidosis with multiple organ involvement including pneumonia, liver, and soft tissue abscesses.",0.788492063478922,0.6666666666666666,0.9166666666666666,0.5618652402269175
"A 14-year-old boy presents to a clinic in Malawi with necrotic wound on his right foot. He was bitten by a snake 3 weeks earlier. Shortly after the bite, haemorrhagic bullae formed on the right leg. His gums started to bleed and he vomited extensively.","['Text context: Puff-Adder Envenoming disease_overview: African puff-adder (Bitis arietans) envenoming is a serious condition caused by the venom of the puff-adder snake, which is a highly dangerous species found in densely populated areas of the African savannah. The venom causes massive local swelling, which may spread to involve the whole limb and cause hypovolaemic shock. Bullae filled with haemorrhagic fluid may develop at the site of the bite, and extensive necrosis may occur. Cardiotoxic effects of the venom may lead to arrhythmias, and the venom may cause systemic haemorrhage.', 'Text context: Cholera symptom: Severe, acute watery diarrhea, vomiting, dehydration, sunken eyes, dry mouth, and a scaphoid abdomen.', ""Text context: Noma symptom: The lesion progressed quickly from a sore to eating through the child's cheek, with bad breath and gangrenous lesion that has destroyed part of his upper and lower lips and cheek, exposing his teeth."", 'Text context: disease_name: Brucellosis', 'Text context: disease_name: Brucellosis', ""Image context: Sickle Cell Disease-related image: The patient's left leg showing an ulcer surrounded by hyperpigmented skin on the medial malleolus."", 'Image context: Bacterial Meningitis-related image: Petechial rash on the trunk of the patient.', 'Image context: Histoplasmosis-related image: Subcutaneous abscess on the left forearm.']","The patient presents with a necrotic wound on his right foot following a snake bite, accompanied by symptoms such as hemorrhagic bullae, gum bleeding, and extensive vomiting. These symptoms are indicative of a severe envenoming syndrome characterized by local necrosis and systemic hemorrhage. The presence of hemorrhagic bullae and necrotic wound following a snake bite is highly suggestive of envenoming by a specific venomous snake species.

African puff-adder (Bitis arietans) envenoming.","Snake envenomation (viper bite) with local necrosis and coagulopathy - The patient presents with necrotic wound following snake bite 3 weeks ago, with hemorrhagic bullae, gingival bleeding, and vomiting in Malawi. The images show extensive tissue necrosis with black eschar and snake (likely puff adder or carpet viper), typical of viperid envenomation causing local cytotoxicity and systemic hemorrhagic coagulopathy.",0.8551587301444776,0.8571428571428571,0.14285714285714285,0.7571704579702171
"A 24-Year-Old Female Globetrotter with paraesthesias that spread over the right side of her body, lasting for about 2 minutes. She lives on a vegan diet. The MRI of the brain shows multiple cystic lesions in both hemispheres.","['Text context: Neurocysticercosis diagnosis: Diagnosis is based on neuroimaging, serology and epidemiological evidence; neuroimaging shows multiple cystic lesions in both hemispheres; Complete blood count and CSF examination are normal; EITB confirmed the diagnosis of neurocysticercosis with multiple cysts in the vesicular and colloidial stage.', 'Text context: Progressive Multifocal Leukoencephalopathy diagnosis: MRI of her head was done which showed multi-focal T2 hyperintense lesions exclusively affecting the white matter and more prominent in the right hemisphere (frontal and temporal lobes). Furthermore, there was a small area of demyelination in the left cerebellar peduncle.', 'Text context: disease_name: Cerebral Sparganosis', 'Text context: Progressive Multifocal Leukoencephalopathy (PML) symptom: The patient experienced a new-onset seizure, and neurological examination revealed focal slowing in the right hemisphere with hypodense lesions without contrast enhancement restricted to the subcortical white matter.', 'Text context: Cerebral Sparganosis disease_overview: Cerebral sparganosis is a rare disease caused by the migration of spargana, the larvae of zoonotic tapeworms of the genus Spirometra, into the human brain. It is most commonly found in Asian countries, and its clinical manifestation is usually a space-occupying lesion with symptoms such as headache, confusion, seizures, and paralysis. Diagnosis is based on a combination of clinical history, laboratory tests, CT and MRI, and histopathology findings.', 'Image context: Progressive Multifocal Leukoencephalopathy (PML)-related image: EEG demonstrating a slow background with superimposed delta frequency slowing of the right hemisphere.', 'Image context: Cystic Echinococcosis-related image: Ultrasound scan of the liver at diagnosis 3 years before current presentation reveals two cystic lesions. One lesion is located in the right liver lobe ( $7 \\times 6$ cm). Cyst content shows a solid cyst matrix containing multiple smaller cysts (A). The cyst wall is partially calcified (WHO classification CE3b). (B) Second cystic lesion in the left liver lobe ( $5 \\times 4$  cm). The cyst wall is up to 4 mm thick with partial calcification. Cyst content is liquid; there is a double line sign, a feature of WHO CE1, and hydatid sand. (Copyright W. Hosch, Department of Radiology, Heidelberg University Hospital.)', 'Image context: Pneumocystis jirovecii pneumonia (PCP)-related image: CT scan of the chest showing bilateral ground-glass infiltrates, but no pulmonary emboli.']","The patient presents with paraesthesias spreading over one side of her body and MRI findings showing multiple cystic lesions in both hemispheres. The presence of multiple cystic lesions is indicative of a parasitic infection. The diagnosis is Neurocysticercosis, a condition caused by the ingestion of Taenia solium eggs, which is consistent with the imaging findings and likely related to her travel history and dietary habits. 
Neurocysticercosis.","Neurocysticercosis - The vegan traveler presents with focal seizures (paraesthesias spreading over right body) and multiple cystic brain lesions on MRI. The images show multiple ring-enhancing cysts in brain parenchyma and Taenia solium cysticercus larvae. Neurocysticercosis, caused by ingestion of T. solium eggs (not from eating pork), is the most common parasitic CNS infection worldwide and leading cause of acquired epilepsy in endemic regions.",0.9999999999857143,1.0,,0.6669827581509021
A 35-Year-Old Male Farmer from Peru with a chronic ulcerative lesion and multiple painless nodules on his left hand ,"['Text context: Sporotrichosis symptom: Chronic ulcerative lesion on his left hand with irregular elevated borders and multiple subcutaneous erythematous nodules along the lymphatic tract of the left arm, initially presenting as a small painless erythematous papule that later developed into a pustule and then ulcerated.', 'Text context: Chromoblastomycosis symptom: Painless lesions develop slowly over years from the site of inoculation as verrucous nodules or plaques, gradually spreading centripetally by lymphatic or cutaneous dissemination. Typical complications are ulcerations, bacterial superinfection and chronic lymphoedema, which may be confused with elephantiasis in regions co-endemic with lymphatic filariasis.', 'Text context: Yaws symptom: Painless, non-healing large ulcer, secondary skin lesions, arthralgias, malaise, early osteoperiostitis, and destructive lesions of soft tissues and bones.', 'Text context: Buruli ulcer (BU) symptom: Itchy papule on the back of her right hand, which enlarged over a period of 3 months, progressive cutaneous ulcers, mildly elevated temperature, joint restriction due to contracture.', 'Text context: Chancroid symptom: The patient is in considerable pain, has multiple painful ulcers on his penis, scrotum, and inner thigh, and does not have inguinal lymphadenopathy.', 'Image context: Sporotrichosis-related image: Initial ulcerated lesion on the left hand. Note the pustular lesion near the ulcer.', 'Image context: Monkeypox-related image: Table: 1', 'Image context: Bacterial Meningitis-related image: Petechial rash on the trunk of the patient.']","The patient's symptoms, including a chronic ulcerative lesion and multiple painless nodules on his left hand, along with the history of being a farmer, point towards a chronic infection likely acquired through skin contact with contaminated soil or plants. The presence of multiple subcutaneous erythematous nodules along the lymphatic tract is characteristic of a specific fungal infection. The described symptoms and signs match Sporotrichosis, a fungal infection caused by Sporothrix schenckii, which is commonly found in soil and organic matter.

Sporotrichosis.","Sporotrichosis (lymphocutaneous form) - The farmer from Peru presents with chronic ulcerative lesion and multiple painless nodules along lymphatic distribution on the hand. The images show sporotrichoid spread (linear nodular lesions) and cigar-shaped yeast forms of Sporothrix schenckii on microscopy. This dimorphic fungal infection is acquired through traumatic inoculation from soil, plants, or thorns, classically in rose gardeners or farmers.",0.9999999999857143,0.6666666666666666,1.0,0.5323604294875256
